날짜,충전소명,충전기 유형,충전량(kWh)
2025-09-08,올림픽기념국민생활관,완속,15.05
2025-09-08,올림픽기념국민생활관,완속,3.56
2025-09-08,올림픽기념국민생활관,완속,8.39
2025-09-08,남산청사,완속,23.02
2025-09-08,남산청사,완속,9.18
2025-09-08,서소문청사(후생동),완속,20.04
2025-09-08,서소문청사(지하주차장),급속,82.95
2025-09-08,서소문청사(지하주차장),급속,36.6
2025-09-08,서소문청사(지하주차장),완속,55.91
2025-09-08,서울시 본관청사,급속,89.64
2025-09-08,서울시 본관청사,급속,82.86
2025-09-08,기업은행 무교지점 앞 가로등형 충전소,급속,70.78
2025-09-08,훈련원공원 노상공영주차장(가로등),급속,168.16
2025-09-08,"청계3 노상공영주차장(코리아몰 앞, 가로등)",급속,81.25
2025-09-08,"청계3 노상공영주차장(고려상사 앞, 가로등)",급속,136.42
2025-09-08,청계8가 노상공영주차장(가로등),급속,114.89
2025-09-08,청계8가 노상공영주차장(가로등),급속,104.56
2025-09-08,"을지로 노상공영주차장(신한은행 앞, 가로등)",급속,127.9
2025-09-08,"을지로 노상공영주차장(하나은행 앞, 가로등)",급속,55.97
2025-09-08,서소문청사(지상),급속,116.32
2025-09-08,청계5 노상공영주차장(가로등),급속,115.78
2025-09-08,청계5 노상공영주차장(가로등),급속,215.02
2025-09-08,신창동 공영주차장,급속,17.01
2025-09-08,한남동 공영주차장,급속,51.95
2025-09-08,성동구청,급속,44.0
2025-09-08,성동구 마장동 거주자우선주차장 가로등형 충전기,급속,116.27
2025-09-08,청계8 노상공영주차장(가로등),급속,188.39
2025-09-08,청계8 노상공영주차장(가로등),급속,210.31
2025-09-08,서울숲공원주차장,급속,4.94
2025-09-08,서울숲공원주차장,급속,88.18
2025-09-08,송정동주민센터,급속,72.65
2025-09-08,광진구 자양동 거주자우선주차장 가로등형 충전기,급속,135.57
2025-09-08,어린이대공원 구의문 주차장 복합충전소,급속,148.39
2025-09-08,어린이대공원 구의문 주차장 복합충전소,급속,36.3
2025-09-08,어린이대공원 구의문 주차장 복합충전소,급속,53.6
2025-09-08,자양한양아파트 앞 전기차 충전소(가로등),급속,46.28
2025-09-08,자양우성1차아파트 앞 전기차 충전소(가로등),급속,70.05
2025-09-08,한화꿈에그린아파트 거주자우선주차장(가로등),급속,135.39
2025-09-08,50+동부캠퍼스,급속,30.87
2025-09-08,이문동 거주자우선주차장(가로등),급속,305.68
2025-09-08,정릉천변 노상공영주차장(가로등),급속,57.02
2025-09-08,휘경동 노외공영주차장(가로등),급속,17.31
2025-09-08,동대문구청,급속,33.91
2025-09-08,동대문구청,급속,109.68
2025-09-08,동대문구청,급속,174.37
2025-09-08,동대문구청,급속,60.73
2025-09-08,장안동근린공원 지하주차장,급속,125.08
2025-09-08,중랑구청,급속,72.11
2025-09-08,봉화산역 공영주차장 전기차 충전소,완속,31.32
2025-09-08,봉화산역 공영주차장 전기차 충전소,완속,0.0
2025-09-08,중랑캠핑숲 제1주차장,급속,59.09
2025-09-08,망우역사문화공원 제3주차장,급속,42.99
2025-09-08,망우역사문화공원 제3주차장,급속,13.99
2025-09-08,면일초등학교 공영주차장,급속,89.02
2025-09-08,면일초등학교 공영주차장,급속,35.13
2025-09-08,면목5동 공영주차장,급속,3.03
2025-09-08,서울연극창작센터,급속,46.59
2025-09-08,성북구의회,급속,15.43
2025-09-08,석관동공영주차장,급속,63.95
2025-09-08,북악골프연습장,급속,39.17
2025-09-08,제2월곡인조잔디구장,급속,14.47
2025-09-08,미아동 축산농협 전기차 충전소,완속,45.29
2025-09-08,미아동 축산농협 전기차 충전소,완속,57.86
2025-09-08,미아동 도봉세무서 앞 전기차 충전소,완속,31.94
2025-09-08,수유동 가오천 공영주차장 전기차 충전소,완속,42.45
2025-09-08,미아동 공영주차장,급속,10.59
2025-09-08,도봉동 실내스포츠센터,급속,122.66
2025-09-08,방학동 도깨비시장 공영주차장,급속,102.25
2025-09-08,창2동 제4공영주차장,급속,173.18
2025-09-08,노원세무서 거주자주차장(가로등),급속,39.73
2025-09-08,미화어린이공원 주차장(가로등),급속,133.43
2025-09-08,초안산근린공원 거주자주차장(가로등),급속,122.12
2025-09-08,수락산디자인 노상공영주차장(가로등),급속,128.29
2025-09-08,월계동 거주자주차장(가로등),급속,206.08
2025-09-08,공릉동 거주자주차장(가로등),급속,79.17
2025-09-08,노원구청,급속,177.18
2025-09-08,노원구청,급속,1.99
2025-09-08,불암산스포츠타운,급속,43.46
2025-09-08,수락산스포츠타운,급속,51.23
2025-09-08,월계복지문화센터,급속,1.63
2025-09-08,수락산디자인거리,급속,50.85
2025-09-08,석계역 공영주차장(석계역 앞),급속,48.39
2025-09-08,초안산수국동산,급속,3.01
2025-09-08,석계역 공영주차장(문화공원 옆),급속,109.4
2025-09-08,노원수학문화관,급속,100.34
2025-09-08,불암산공영주차장,급속,4.84
2025-09-08,중계근린공원,급속,145.45
2025-09-08,은평평화공원 지하공영주차장,급속,104.18
2025-09-08,구파발역 공영주차장,급속,40.14
2025-09-08,노송길 공동주차장,급속,176.26
2025-09-08,신사1동 공동주차장,급속,100.21
2025-09-08,앵봉산가족캠핑장,급속,38.12
2025-09-08,서대문구청 주차장,급속,36.17
2025-09-08,홍제1동 제1공영주차장,급속,120.66
2025-09-08,홍제동 주영빌딩 앞 전기차 충전소(가로등),급속,81.43
2025-09-08,북가좌동 공영주차장 전기차 충전소,완속,67.89
2025-09-08,연희동 거주자우선주차장(가로등),급속,147.08
2025-09-08,대궐재어린이공원 거주자주차장(가로등),급속,120.87
2025-09-08,독립문문화공원 지하공영주차장,급속,47.05
2025-09-08,화창운수 앞 가로등형 충전소,급속,46.91
2025-09-08,드림디포 앞 가로등형 충전소,급속,17.91
2025-09-08,시립서부노인 전문요양센터,완속,51.4
2025-09-08,청기와2 노상공영주차장(가로등),급속,200.04
2025-09-08,망원3 노상공영주차장(가로등),급속,89.5
2025-09-08,마포농수산물시장,급속,74.83
2025-09-08,마포농수산물시장,급속,126.03
2025-09-08,마포농수산물시장,급속,85.36
2025-09-08,마포유수지 공영주차장,급속,94.45
2025-09-08,마포유수지 공영주차장,급속,90.19
2025-09-08,서울월드컵경기장,급속,56.35
2025-09-08,서울월드컵경기장,급속,1.52
2025-09-08,아현2구역 공영주차장,급속,33.14
2025-09-08,아현2구역 공영주차장,급속,50.95
2025-09-08,연남동 공영주차장,급속,190.2
2025-09-08,연남동 공영주차장,급속,50.22
2025-09-08,양천구청,급속,35.4
2025-09-08,신정4동길 노상공영주차장(가로등),급속,38.6
2025-09-08,신정4동길 노상공영주차장(가로등),급속,70.91
2025-09-08,오목교역 노상공영주차장(가로등),급속,40.11
2025-09-08,양천구민체육센터,급속,17.48
2025-09-08,곰달래5길 노상공영주차장(가로등),급속,83.77
2025-09-08,곰달래5길 노상공영주차장(가로등),급속,140.0
2025-09-08,신월5동 복개 노상공영주차장(가로등),급속,115.08
2025-09-08,목동공영주차장,급속,36.96
2025-09-08,목동공영주차장,급속,0.01
2025-09-08,목동공영주차장,급속,39.89
2025-09-08,목동공영주차장,급속,79.57
2025-09-08,목동공영주차장,급속,22.56
2025-09-08,개화산역 공영주차장,급속,2.24
2025-09-08,개화산역 공영주차장,급속,30.85
2025-09-08,방화로 노상공영주차장(가로등),급속,66.89
2025-09-08,화곡본동주민센터,급속,169.3
2025-09-08,SK허브수 인근 거주자우선주차장 볼라드형 충전소,완속,18.73
2025-09-08,SK허브수 인근 거주자우선주차장 볼라드형 충전소,완속,2.0
2025-09-08,고척스카이돔,급속,59.3
2025-09-08,고척스카이돔,완속,8.1
2025-09-08,개봉1동 노외공영주차장,완속,23.05
2025-09-08,개봉1동 노외공영주차장,완속,18.71
2025-09-08,구로5동 마을공동공영주차장,완속,11.64
2025-09-08,신도림역 공영주차장,급속,2.28
2025-09-08,가산 공영주차장,급속,20.91
2025-09-08,여의도 KBS홀 앞 전기차 충전소,급속,74.79
2025-09-08,여의도 KBS홀 앞 전기차 충전소,완속,9.88
2025-09-08,여의도 KBS홀 앞 전기차 충전소,완속,51.25
2025-09-08,하이서울유스호스텔(지하주차장),완속,5.21
2025-09-08,청소년미래진로센터(하자센터),급속,76.97
2025-09-08,여의서로 노상공영주차장(가로등),급속,42.66
2025-09-08,여의서로 노상공영주차장(가로등),급속,47.92
2025-09-08,동작구청,급속,49.9
2025-09-08,동작구청 후문 가로등형 충전소,급속,51.77
2025-09-08,신대방동 신라스테이 거주자주차장(가로등),급속,76.51
2025-09-08,대방동(서울공고) 거주자주차장(가로등),급속,11.83
2025-09-08,보라매공원 정문주차장,급속,48.18
2025-09-08,사당종합체육관,완속,7.73
2025-09-08,사당5동 주민센터 거주자주차장 14번(가로등),급속,76.92
2025-09-08,빙수골 거주자우선주차장,급속,31.57
2025-09-08,남부초 공영주차장,급속,23.78
2025-09-08,난곡스마트 공영주차장,급속,17.98
2025-09-08,관악구 노인회관 50+센터,급속,58.85
2025-09-08,으뜸공원 주차장,급속,49.21
2025-09-08,양재솔라스테이션,급속,56.99
2025-09-08,양재솔라스테이션,급속,28.7
2025-09-08,양재솔라스테이션,급속,62.25
2025-09-08,양재솔라스테이션,급속,130.83
2025-09-08,양재솔라스테이션,급속,115.18
2025-09-08,양재솔라스테이션,급속,200.84
2025-09-08,반포복개천 노상공영주차장(가로등),급속,22.84
2025-09-08,AI 체육센터,완속,29.73
2025-09-08,강남구 압구정 나들목 앞 가로등형 충전기,급속,91.52
2025-09-08,강남구 압구정 나들목 앞 가로등형 충전기,급속,115.34
2025-09-08,도곡정보문화도서관 볼라드형 충전소,완속,85.51
2025-09-08,도곡정보문화도서관 볼라드형 충전소,완속,52.21
2025-09-08,수서역 공영주차장 복합충전소,급속,51.14
2025-09-08,수서역 공영주차장 복합충전소,급속,65.02
2025-09-08,수서역 공영주차장 복합충전소,급속,31.96
2025-09-08,논현로28길 노상공영주차장(가로등),급속,54.36
2025-09-08,"영동대로85길 노상공영주차장(대명중학교 뒤, 가로등)",급속,130.83
2025-09-08,논현2동 주민센터,완속,103.93
2025-09-08,논현 제1호주차장,급속,91.49
2025-09-08,논현 제2호주차장,급속,68.66
2025-09-08,서울물재생시설공단,급속,89.2
2025-09-08,강남운전면허시험장,급속,12.34
2025-09-08,강남주민편익시설(가로등),급속,32.57
2025-09-08,강남주민편익시설(가로등),급속,26.41
2025-09-08,강남주민편익시설(가로등),급속,10.28
2025-09-08,문화재청 궁능유적본부,완속,4.95
2025-09-08,논현문화마루,급속,31.55
2025-09-08,도곡2동 주민센터,급속,23.66
2025-09-08,복정역 공영주차장,급속,54.49
2025-09-08,잠실 청소년센터 앞 전기차 충전소(가로등),급속,72.48
2025-09-08,교통공원길 공영주차장 전기차 충전소,급속,207.82
2025-09-08,교통공원길 공영주차장 전기차 충전소,완속,63.12
2025-09-08,위례성길 공영주차장 전기차 충전소,급속,105.83
2025-09-08,위례성길 공영주차장 전기차 충전소,완속,37.56
2025-09-08,문정동 세광교회 앞 전기차 충전소,완속,84.09
2025-09-08,문정근린공원 공영주차장,완속,46.1
2025-09-08,문정근린공원 공영주차장,완속,15.3
2025-09-08,문정근린공원 공영주차장,완속,7.55
2025-09-08,삼전동 공영주차장,완속,11.27
2025-09-08,삼전동 공영주차장,완속,14.35
2025-09-08,삼전동 공영주차장,완속,29.57
2025-09-08,천호역 공영주차장,급속,173.69
2025-09-08,명일동 거주자주차장 134번(가로등),급속,72.03
2025-09-08,명일동 거주자주차장 127번(가로등),급속,37.71
2025-09-08,서울특별시 동부기술교육원,급속,12.83
2025-09-08,강동구청,급속,219.67
2025-09-07,송월동차고지,급속,32.64
2025-09-07,송월동차고지,급속,42.89
2025-09-07,누상공영주차장,급속,43.17
2025-09-07,누상공영주차장,완속,17.31
2025-09-07,올림픽기념국민생활관,완속,2.37
2025-09-07,올림픽기념국민생활관,완속,0.46
2025-09-07,올림픽기념국민생활관,완속,47.78
2025-09-07,올림픽기념국민생활관,완속,8.69
2025-09-07,남산청사,완속,17.41
2025-09-07,남산청사,완속,0.0
2025-09-07,서소문청사(후생동),완속,27.92
2025-09-07,서소문청사(지하주차장),완속,24.93
2025-09-07,서울시 본관청사,급속,44.03
2025-09-07,서울시 본관청사,급속,56.34
2025-09-07,기업은행 무교지점 앞 가로등형 충전소,급속,0.95
2025-09-07,훈련원공원 노상공영주차장(가로등),급속,76.94
2025-09-07,"청계3 노상공영주차장(코리아몰 앞, 가로등)",급속,15.42
2025-09-07,"청계3 노상공영주차장(고려상사 앞, 가로등)",급속,29.3
2025-09-07,청계8가 노상공영주차장(가로등),급속,117.32
2025-09-07,청계8가 노상공영주차장(가로등),급속,183.33
2025-09-07,"을지로 노상공영주차장(신한은행 앞, 가로등)",급속,32.75
2025-09-07,"을지로 노상공영주차장(하나은행 앞, 가로등)",급속,58.6
2025-09-07,서소문청사(지상),급속,27.45
2025-09-07,청계5 노상공영주차장(가로등),급속,78.28
2025-09-07,청계5 노상공영주차장(가로등),급속,162.11
2025-09-07,신창동 공영주차장,급속,20.98
2025-09-07,한남동 공영주차장,급속,73.0
2025-09-07,성동구청,급속,24.21
2025-09-07,성동구 마장동 거주자우선주차장 가로등형 충전기,급속,92.99
2025-09-07,송정동주민센터,급속,49.65
2025-09-07,광진구 자양동 거주자우선주차장 가로등형 충전기,급속,150.32
2025-09-07,어린이대공원 구의문 주차장 복합충전소,급속,91.22
2025-09-07,어린이대공원 구의문 주차장 복합충전소,급속,176.46
2025-09-07,어린이대공원 구의문 주차장 복합충전소,급속,129.53
2025-09-07,자양한양아파트 앞 전기차 충전소(가로등),급속,84.6
2025-09-07,자양우성1차아파트 앞 전기차 충전소(가로등),급속,160.53
2025-09-07,50+동부캠퍼스,완속,14.94
2025-09-07,50+동부캠퍼스,완속,16.72
2025-09-07,50+동부캠퍼스,완속,23.37
2025-09-07,50+동부캠퍼스,완속,21.19
2025-09-07,50+동부캠퍼스,급속,21.59
2025-09-07,이문동 거주자우선주차장(가로등),급속,73.08
2025-09-07,정릉천변 노상공영주차장(가로등),급속,14.77
2025-09-07,동대문구청,급속,93.57
2025-09-07,동대문구청,급속,34.08
2025-09-07,동대문구청,급속,33.42
2025-09-07,배봉공영주차장,급속,30.56
2025-09-07,망우제2 거주자주차장,급속,22.74
2025-09-07,중랑구청,급속,124.78
2025-09-07,봉화산역 공영주차장 전기차 충전소,완속,46.36
2025-09-07,중랑캠핑숲 제1주차장,급속,53.03
2025-09-07,중랑캠핑숲 제1주차장,급속,89.51
2025-09-07,망우역사문화공원 제3주차장,급속,13.25
